UAI,Secteur,Nombre d'élèves,Latitude WGS84,Longitude WGS84,Niveau
0580042F,PUBLIC,59,47.3603813431011,3.38452952663789,Lycée professionnel
0711322B,PUBLIC,504,46.7788079508068,4.84290509035279,Lycée professionnel
0710012C,PUBLIC,299,46.7888940050107,4.83554555279581,Lycée professionnel
0890819G,PUBLIC,380,47.7988904014461,3.56340501461371,Lycée professionnel
0890070T,PRIVE,114,47.812104789073,3.55964344128001,Lycée professionnel
0890064L,PRIVE,36,47.4870236189691,3.90717196177855,Lycée professionnel
0290102D,PUBLIC,532,48.4064118634811,-4.47927490386117,Lycée professionnel
0292139T,PRIVE,205,48.3830744730864,-4.50239960572187,Lycée professionnel
0292137R,PRIVE,5,48.2733164230237,-3.55967939934885,Lycée professionnel
0351054F,PUBLIC,512,48.1073791497449,-1.65995983762253,Lycée professionnel
0350009V,PUBLIC,252,48.5437043883342,-1.76428038021303,Lycée professionnel
0350761M,PUBLIC,274,48.342876624371,-1.20068351858701,Lycée professionnel
0350062C,PUBLIC,201,48.6405840157136,-2.0058301731315,Lycée professionnel
0560096A,PRIVE,56,48.1393988454948,-3.60946048545867,Lycée professionnel
0560019S,PUBLIC,209,47.9599014413619,-2.54788022036793,Lycée professionnel
0560042S,PUBLIC,116,47.7062881496166,-3.35694013157633,Lycée professionnel
0560027A,PUBLIC,566,47.745091776443,-3.38033009318858,Lycée professionnel
0561507J,PUBLIC,198,47.8794837991119,-2.82830961818474,Lycée professionnel
0560105K,PRIVE,336,47.9315369387092,-2.3987598067552,Lycée professionnel
0180008L,PUBLIC,275,47.0752484240991,2.40596020772275,Lycée professionnel
0180571Y,PRIVE,232,47.1029858406606,2.40680043833969,Lycée professionnel
0180572Z,PRIVE,178,47.2245307631963,2.06708960413373,Lycée professionnel
0280021W,PUBLIC,257,48.7308978596583,1.37836882386199,Lycée professionnel
0280687V,PRIVE,317,48.7330817530519,1.3864403010877,Lycée professionnel
0280009H,PUBLIC,335,48.4367941969749,1.46019043022411,Lycée professionnel
0280689X,PRIVE,179,48.5876240536965,1.57598000152367,Lycée professionnel
0360043B,PUBLIC,208,46.7968604619754,1.71255032792933,Lycée professionnel
0360003H,PUBLIC,335,46.5823044879683,1.51574033280511,Lycée professionnel
0371532P,PRIVE,84,47.3823854735291,0.689680296372264,Lycée professionnel
0370757X,PRIVE,488,47.390259450126,0.676356408757218,Lycée professionnel
0370032J,PUBLIC,679,47.4276932167211,0.689329424021607,Lycée professionnel
0370888P,PUBLIC,315,47.3468747310573,0.668449515502648,Lycée professionnel
0451590J,PRIVE,467,47.9018701823389,1.91712998449136,Lycée professionnel
0451483T,PUBLIC,152,47.9198113136541,1.83099016850818,Lycée professionnel
0451304Y,PUBLIC,220,47.8652019926595,1.87900998787761,Lycée professionnel
0450759F,PRIVE,147,47.7770889637181,1.63406941587007,Lycée professionnel
0450043C,PUBLIC,546,47.9929537005338,2.72889966605681,Lycée professionnel
0410693F,PRIVE,380,47.5930181955847,1.33064833512724,Lycée professionnel
0410031L,PUBLIC,484,47.8014117474781,1.08022042483685,Lycée professionnel
6200043C,PUBLIC,29,41.6212483134437,8.97508757882212,Lycée professionnel
7200123W,PUBLIC,80,42.6321634318339,8.94399459262429,Lycée professionnel
0540081V,PUBLIC,445,48.6755491906617,6.19737000943726,Lycée professionnel
0541364P,PRIVE,268,48.6821062361039,6.18391979213986,Lycée professionnel
0541357G,PRIVE,129,49.533783925035,5.7655198334701,Lycée professionnel
0541344T,PRIVE,296,48.6635354093899,6.24477047123469,Lycée professionnel
0540076P,PUBLIC,518,49.1577267243192,5.87557929731831,Lycée professionnel
0540086A,PUBLIC,326,,,Lycée professionnel
0570124A,PUBLIC,670,49.1357101599871,6.16697049038122,Lycée professionnel
0570099Y,PUBLIC,238,49.1148516745743,7.07904970730127,Lycée professionnel
0570100Z,PUBLIC,597,49.1200502670519,7.07606989211253,Lycée professionnel
0573326F,PUBLIC,101,49.0557900075209,7.4205805360231,Lycée professionnel
0570268G,PRIVE,141,49.1049084287383,6.70759949511924,Lycée professionnel
0570144X,PUBLIC,385,49.0867116220641,6.16898972817142,Lycée professionnel
0880152M,PUBLIC,246,48.3001862030044,6.94719433119665,Lycée professionnel
0880031F,PUBLIC,287,48.0647746565948,6.87397941133033,Lycée professionnel
0880133S,PRIVE,171,48.2085119818905,6.7191468014425,Lycée professionnel
0081047V,PUBLIC,212,49.6794841479471,4.98220942960671,Lycée professionnel
0100063P,PRIVE,176,48.3047432510697,4.0786398672137,Lycée professionnel
0100016N,PUBLIC,437,48.5184949392045,3.71612963165381,Lycée professionnel
0520027X,PUBLIC,288,48.6434667538815,4.9638204951459,Lycée professionnel
0511146U,PRIVE,283,49.250636073589,4.03719940098022,Lycée professionnel
0510037N,PUBLIC,478,49.2496587552818,4.05882955572492,Lycée professionnel
0670127Z,PUBLIC,558,48.5816644347251,7.76004493647163,Lycée professionnel
0672305S,PRIVE,335,48.5872576448303,7.77205629538875,Lycée professionnel
0670085D,PUBLIC,478,48.5609105836396,7.74704135735794,Lycée professionnel
0672806L,PUBLIC,271,48.585229349973,7.69487808892535,Lycée professionnel
0670050R,PUBLIC,167,48.4615520133237,7.48979886625783,Lycée professionnel
0670006T,PUBLIC,348,48.7746230143093,7.85237965855253,Lycée professionnel
0670089H,PUBLIC,772,48.6171638712768,7.76852260852859,Lycée professionnel
0681882B,PUBLIC,458,48.069509044966,7.3512755749202,Lycée professionnel
0680159D,PRIVE,179,47.7509341360867,7.34710020660344,Lycée professionnel
0680068E,PUBLIC,168,48.2371684218489,7.17176010316423,Lycée professionnel
0680066C,PUBLIC,471,47.5774097152852,7.55561048587982,Lycée professionnel
9710709U,PUBLIC,351,16.3420313318286,-61.4548398773553,Lycée professionnel
9711033W,PUBLIC,177,16.2091957730061,-61.7794603748556,Lycée professionnel
9710593T,PRIVE,128,16.2585372675605,-61.5906999792781,Lycée professionnel
9710418C,PUBLIC,382,16.0503750592042,-61.5626687006687,Lycée professionnel
9711080X,PRIVE,51,16.2565654378095,-61.5139001002116,Lycée professionnel
9730328U,PRIVE,388,4.93395758397876,-52.3236598599438,Lycée professionnel
0020052W,PUBLIC,477,49.8632626314065,3.30918519539008,Lycée professionnel
0601162M,PRIVE,295,49.4284893758746,2.0890806331008,Lycée professionnel
0600041U,PUBLIC,407,49.584183205635,3.01499955886618,Lycée professionnel
0800013E,PUBLIC,597,49.8809083837674,2.32501028528835,Lycée professionnel
0595787V,PUBLIC,166,50.7099790105817,3.19891019565205,Lycée professionnel
0590111A,PUBLIC,529,50.6490983316144,2.99653337828391,Lycée professionnel
0622211S,PRIVE,368,50.9434784680408,1.85512066502208,Lycée professionnel
0624440P,PUBLIC,355,50.4727823574297,2.65994960528807,Lycée professionnel
0622114L,PRIVE,153,50.4360963603959,2.82241975933681,Lycée professionnel
0620220C,PUBLIC,411,50.4127804424601,2.86341057268629,Lycée professionnel
0622199D,PRIVE,49,50.7502081413625,2.26120891302094,Lycée professionnel
0623981R,PUBLIC,226,50.6338564844424,2.40677808845275,Lycée professionnel
0930831Y,PUBLIC,412,48.9448296170955,2.44936919809503,Lycée professionnel
0930126G,PUBLIC,145,48.903032607757,2.33394114327961,Lycée professionnel
0941413A,PUBLIC,300,48.7797989001512,2.44519343133508,Lycée professionnel
0750770E,PUBLIC,215,48.8662400562762,2.35997264275056,Lycée professionnel
0750650Z,PUBLIC,418,48.8882357533084,2.39344978630235,Lycée professionnel
0750712S,PUBLIC,173,48.881512088523,2.39587754134031,Lycée professionnel
0754015G,PRIVE,20,48.8774744206463,2.38569015426274,Lycée professionnel
0911578W,PUBLIC,477,48.6393210254469,2.41118910185216,Lycée professionnel
0910676R,PUBLIC,284,48.7111370085633,2.39269762693043,Lycée professionnel
0911493D,PUBLIC,466,48.6758322243407,2.53159706584859,Lycée professionnel
0922653J,PRIVE,291,48.8264411767312,2.27569750056358,Lycée professionnel
0920171L,PUBLIC,272,48.8742933148351,2.23039268321315,Lycée professionnel
0921592F,PUBLIC,601,48.7947301776672,2.22132652817653,Lycée professionnel
0922427N,PUBLIC,366,48.9142318059318,2.2463802477562,Lycée professionnel
0950641F,PUBLIC,427,48.939939231665,2.22618470304367,Lycée professionnel
0950800D,PRIVE,460,48.9433506030306,2.25044036031554,Lycée professionnel
0951728M,PUBLIC,376,49.0391248246014,2.11690003364127,Lycée professionnel
0950804H,PRIVE,135,49.0593094555064,2.0699372042701,Lycée professionnel
0951937P,PUBLIC,90,49.069690403081,2.06883825822213,Lycée professionnel
0781856U,PRIVE,128,48.8959910867357,2.09964283931049,Lycée professionnel
0781884Z,PUBLIC,323,48.9860128833271,1.75098445293921,Lycée professionnel
9730108E,PUBLIC,168,5.16640672303096,-52.6462643560856,Lycée professionnel
9730308X,PUBLIC,834,5.15417935706174,-52.6408546148299,Lycée professionnel
9730513V,PUBLIC,815,5.4870380570609,-53.9951748953894,Lycée professionnel
0020078Z,PUBLIC,564,49.5606446178382,3.6111334644774,Lycée professionnel
0021478W,PUBLIC,61,49.832773413642,3.3137090970461,Lycée professionnel
0021999M,PRIVE,46,49.0424702885549,3.40087994979407,Lycée professionnel
0020022N,PUBLIC,266,49.6598617170358,3.36707793021855,Lycée professionnel
0600003C,PUBLIC,775,49.4202220759747,2.07964777399242,Lycée professionnel
0600048B,PUBLIC,357,49.2362667086628,2.46093020356119,Lycée professionnel
0601870G,PUBLIC,461,49.2612754869314,2.42517029096839,Lycée professionnel
0800063J,PUBLIC,644,50.1026473834951,1.84227492399929,Lycée professionnel
0801900F,PUBLIC,281,50.1495117029508,2.35561249878193,Lycée professionnel
0593030Y,PRIVE,285,50.6178938226596,3.00547036171718,Lycée professionnel
0595918M,PRIVE,413,51.026220977387,2.37214051655,Lycée professionnel
0594404S,PUBLIC,231,50.3694707214929,3.18665936141987,Lycée professionnel
0596925G,PUBLIC,108,50.5226973408866,3.21886976394329,Lycée professionnel
0590257J,PUBLIC,369,50.6913863415695,2.89014000776473,Lycée professionnel
0592833J,PUBLIC,385,50.5439527969963,3.02592983375217,Lycée professionnel
0595884A,PUBLIC,430,50.2725497993938,3.95751033457762,Lycée professionnel
0590015W,PUBLIC,406,50.1971437571691,3.83820947866816,Lycée professionnel
0590264S,PUBLIC,396,50.3300774540716,3.40736017690392,Lycée professionnel
0620011A,PUBLIC,461,50.2919409733943,2.74402964306578,Lycée professionnel
0620229M,PUBLIC,65,50.3999551056526,1.56498972726646,Lycée professionnel
0623902E,PUBLIC,350,50.5179588990597,2.66306970924592,Lycée professionnel
0770943G,PUBLIC,540,48.5093789098808,2.66343634810383,Lycée professionnel
0772310T,PUBLIC,324,48.5309100760583,2.67263156650952,Lycée professionnel
0772342C,PUBLIC,550,48.7428926279864,2.74927833747237,Lycée professionnel
0772751X,PUBLIC,179,49.0656796693464,2.67908602874415,Lycée professionnel
0772276F,PUBLIC,262,48.8885842876142,2.61263989050401,Lycée professionnel
0932123C,PUBLIC,521,48.9076029429274,2.42922961465431,Lycée professionnel
0930933J,PRIVE,137,48.9046871838361,2.49061132277517,Lycée professionnel
0932120Z,PUBLIC,412,48.9182846065884,2.51601263329176,Lycée professionnel
0930138V,PUBLIC,740,48.9433527349234,2.36579246224621,Lycée professionnel
0932122B,PUBLIC,605,48.9173254743679,2.38668795796612,Lycée professionnel
0930136T,PUBLIC,484,48.9138864456756,2.49196619796234,Lycée professionnel
0932074Z,PUBLIC,366,48.9175797783811,2.33831385034966,Lycée professionnel
0932260B,PUBLIC,641,48.9565879665231,2.53458647774648,Lycée professionnel
0930119Z,PUBLIC,581,48.9250072147292,2.4579364534125,Lycée professionnel
0941018W,PUBLIC,368,48.7838849656266,2.46694397340301,Lycée professionnel
0941298A,PUBLIC,279,48.8520876949253,2.47317612758583,Lycée professionnel
0940580V,PUBLIC,192,48.7886768253517,2.32477450677346,Lycée professionnel
0940145X,PUBLIC,414,48.799274118942,2.3925905140119,Lycée professionnel
0940129E,PUBLIC,497,48.8017303394639,2.40042452481267,Lycée professionnel
0941470M,PUBLIC,588,48.7988252815039,2.55644234638153,Lycée professionnel
0940742W,PUBLIC,287,48.7437408068166,2.51072042402515,Lycée professionnel
0940132H,PUBLIC,491,48.8063943889242,2.54541304799789,Lycée professionnel
0940112L,PUBLIC,245,48.8168980499623,2.49559950389616,Lycée professionnel
0752845K,PUBLIC,166,48.8547996256032,2.36625568196557,Lycée professionnel
0750784V,PUBLIC,122,48.8467510983603,2.3915084460464,Lycée professionnel
0750553U,PUBLIC,229,48.8207164075027,2.3603475848053,Lycée professionnel
0751710B,PUBLIC,201,48.8222579570062,2.37618271709452,Lycée professionnel
0754042L,PRIVE,131,48.8301442473872,2.35044421698886,Lycée professionnel
0750695Y,PUBLIC,73,48.8433429557136,2.31270636657125,Lycée professionnel
0750793E,PUBLIC,352,48.8482919683138,2.28685840108765,Lycée professionnel
0754475G,PUBLIC,185,48.8383867840046,2.30218539345527,Lycée professionnel
0911353B,PUBLIC,79,48.70432646278,2.4477055628953,Lycée professionnel
0910628N,PUBLIC,677,48.5966218408292,2.24620568147023,Lycée professionnel
0911962N,PUBLIC,179,48.5636682864543,2.4388686466925,Lycée professionnel
0912163G,PUBLIC,583,48.6275544517728,2.33352264785826,Lycée professionnel
0920141D,PUBLIC,108,48.8909748406999,2.20758391259474,Lycée professionnel
0922443F,PUBLIC,469,48.8321760921394,2.2337704545451,Lycée professionnel
0920136Y,PUBLIC,294,48.9090529776757,2.30689989206322,Lycée professionnel
0922276Z,PUBLIC,429,48.8414027342683,2.19902045949676,Lycée professionnel
0920680P,PUBLIC,343,48.7981266424795,2.30822134626878,Lycée professionnel
0921166T,PUBLIC,292,48.7674608290212,2.25565906940377,Lycée professionnel
0921230M,PUBLIC,217,48.8974820423291,2.27852293805136,Lycée professionnel
0920170K,PUBLIC,525,48.7820927352727,2.30385961926306,Lycée professionnel
0922149L,PUBLIC,515,48.9033119576814,2.29997682147037,Lycée professionnel
0921229L,PUBLIC,246,48.931772213566,2.25535026296828,Lycée professionnel
0950657Y,PUBLIC,588,48.979719324103,2.27194404652563,Lycée professionnel
0951763A,PUBLIC,477,49.0194920509955,2.20860358480391,Lycée professionnel
0950650R,PUBLIC,355,48.993993301903,2.38475130060859,Lycée professionnel
0950947N,PUBLIC,462,48.992936087911,2.38288077807136,Lycée professionnel
0950656X,PUBLIC,471,48.9789292721121,2.19973050052938,Lycée professionnel
0951748J,PUBLIC,476,49.1464010973816,2.29485824440587,Lycée professionnel
0950949R,PUBLIC,597,49.067086215268,2.32309347613655,Lycée professionnel
0782603F,PUBLIC,497,48.8101764632509,2.14975137377264,Lycée professionnel
0783325R,PRIVE,221,48.8048571744017,2.13493658843343,Lycée professionnel
0783214V,PUBLIC,304,48.8415210735524,2.11839955275358,Lycée professionnel
0781819D,PUBLIC,83,48.7813159766275,2.0416322193167,Lycée professionnel
0783537W,PRIVE,115,48.9913682749398,1.71143214869355,Lycée professionnel
0782549X,PUBLIC,332,48.6409870150776,1.82459929021181,Lycée professionnel
9741380G,PUBLIC,178,-20.9783204177209,55.3172103883211,Lycée professionnel
9741308D,PRIVE,250,-20.9420447630643,55.298266736038,Lycée professionnel
9740045F,PUBLIC,302,-21.2392668512567,55.3361615378081,Lycée professionnel
9741263E,PUBLIC,111,-21.2578020310059,55.5080323054249,Lycée professionnel
9741206T,PUBLIC,217,-21.2983877339134,55.4573481829807,Lycée professionnel
9740921H,PUBLIC,806,-20.9027423004658,55.5213853770704,Lycée professionnel
9740934X,PUBLIC,732,-21.3814148227858,55.6111526933185,Lycée professionnel
9740552G,PUBLIC,1454,-20.9340154651593,55.3055174547127,Lycée professionnel
9720615L,PRIVE,21,14.6282275919746,-61.0578582737614,Lycée professionnel
9720771F,PUBLIC,307,14.6150218335087,-60.9028696424926,Lycée professionnel
9720091S,PUBLIC,338,14.612997412325,-60.9973802804118,Lycée professionnel
9760357J,PRIVE,96,-12.7674001764275,45.2281877817265,Lycée professionnel
9760220K,PUBLIC,720,-12.7225789904233,45.1178484464041,Lycée professionnel
9760167C,PUBLIC,15,-12.7587490000016,45.0803859999923,Lycée professionnel
9760125G,PUBLIC,1389,-12.8223360000047,45.1309349999983,Lycée professionnel
0141866C,PRIVE,462,49.1924378813531,-0.351110340357447,Lycée professionnel
0141275K,PUBLIC,505,49.1626707343061,0.218879791451229,Lycée professionnel
0141687H,PUBLIC,387,49.1665060467015,-0.327690194247641,Lycée professionnel
0140056K,PUBLIC,105,49.3977800461873,0.238860509283778,Lycée professionnel
0141192V,PRIVE,119,49.3538561790735,0.0679294002435535,Lycée professionnel
0501677B,PUBLIC,373,49.6388314698555,-1.59262947293573,Lycée professionnel
0502009M,PUBLIC,565,49.0424217174599,-1.43764026470795,Lycée professionnel
0610698C,PRIVE,126,48.7491796874165,-0.565400218605098,Lycée professionnel
0610721C,PRIVE,191,48.7465696822254,-0.0147195463236812,Lycée professionnel
0270026G,PUBLIC,429,49.2859866722497,1.77996008356497,Lycée professionnel
0271073V,PRIVE,106,49.0909092822174,1.48014989584873,Lycée professionnel
0270052K,PUBLIC,451,49.0810424558345,1.47690008804381,Lycée professionnel
0762602R,PUBLIC,252,49.4541874904483,1.13312527688053,Lycée professionnel
0761353H,PRIVE,81,49.4134133858157,1.0734126334083,Lycée professionnel
0760087G,PUBLIC,205,49.4211327725224,1.05194594265167,Lycée professionnel
0760022L,PUBLIC,492,49.4733638398635,1.04735516480877,Lycée professionnel
0760146W,PUBLIC,315,49.4149430792625,1.08510199728581,Lycée professionnel
0761735Y,PRIVE,700,49.501242594814,0.0900245546207909,Lycée professionnel
0760058A,PUBLIC,649,49.5159931450746,0.166039181533683,Lycée professionnel
0240984P,PUBLIC,283,45.1987517841228,0.67665406278564,Lycée professionnel
0240006B,PUBLIC,227,44.8542789427506,0.494423623820563,Lycée professionnel
0240021T,PUBLIC,87,45.5333550436222,0.665642994419968,Lycée professionnel
0330031E,PUBLIC,439,44.8337748005179,-0.592795409049273,Lycée professionnel
0332495H,PRIVE,363,44.8498254626529,-0.594129360862518,Lycée professionnel
0332550T,PRIVE,279,44.8249048403647,-0.581393890192738,Lycée professionnel
0332535B,PRIVE,107,44.9085743958784,-0.643817979107682,Lycée professionnel
0330018R,PUBLIC,574,44.9123218289099,-0.620015110142283,Lycée professionnel
0330135T,PUBLIC,220,44.8023238312941,-0.599150331283299,Lycée professionnel
0330126H,PUBLIC,327,44.8016535323659,-0.593588146724497,Lycée professionnel
0331668J,PUBLIC,567,44.834867853646,-0.648918301197084,Lycée professionnel
0400020E,PUBLIC,390,43.896966395768,-0.514463881870552,Lycée professionnel
0400004M,PUBLIC,252,43.6429503773648,-1.43022855795691,Lycée professionnel
0401002X,PUBLIC,325,43.7266504659488,-1.04275352847251,Lycée professionnel
0470020S,PUBLIC,217,44.5048113286917,0.15631187439472,Lycée professionnel
0470038L,PUBLIC,601,44.3939567212456,0.710043585273427,Lycée professionnel
0640057P,PUBLIC,86,43.2996777978051,-0.360054497614124,Lycée professionnel
